0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
0.00, 0.000000, 0.000000
1.00, 0.000476, 0.000000
1.00, 0.001415, 0.000000
1.00, 0.002102, 0.001054
1.00, 0.002544, 0.003132
1.00, 0.002520, 0.003103
1.00, 0.001815, 0.002049
1.00, 0.001574, 0.001015
1.00, 0.002227, -0.000000
1.00, 0.002648, 0.001992
1.00, 0.002843, 0.000987
1.00, 0.003034, -0.000000
1.00, 0.003221, 0.000970
1.00, 0.003193, 0.000961
1.00, 0.003587, -0.000953
1.00, 0.003556, 0.000944
1.00, 0.003110, -0.000936
1.00, 0.003700, 0.000000
1.00, 0.003873, -0.000920
1.00, 0.003638, 0.000000
1.00, 0.003407, 0.000905
1.00, 0.003976, 0.000000
1.00, 0.004140, 0.000890
1.00, 0.003911, 0.000000
1.00, 0.003879, 0.000000
1.00, 0.004041, -0.000869
1.00, 0.003818, -0.000000
1.00, 0.004167, 0.000000
1.00, 0.003382, 0.000000
1.00, 0.004102, 0.000000
1.00, 0.003885, -0.000835
1.00, 0.004039, 0.000000
1.00, 0.004191, -0.000823
1.00, 0.003798, -0.000817
1.00, 0.003949, 0.000000
1.00, 0.004098, -0.000804
1.00, 0.003891, 0.000000
1.00, 0.003511, 0.000000
1.00, 0.004009, -0.000787
1.00, 0.003980, 0.000781
1.00, 0.003952, -0.000776
1.00, 0.003582, 0.000770
1.00, 0.003896, -0.000765
1.00, 0.003869, 0.000759
1.00, 0.003675, -0.000000
1.00, 0.003813, 0.000748
1.00, 0.003460, -0.000744
1.00, 0.003763, 0.000739
1.00, 0.003738, -0.000734
1.00, 0.003874, 0.000000
1.00, 0.003367, -0.000724
1.00, 0.003664, 0.000719
1.00, 0.003640, -0.000714
1.00, 0.003616, -0.000710
1.00, 0.003436, 0.000000
1.00, 0.003569, -0.000701
1.00, 0.003392, -0.000000
1.00, 0.003370, -0.000000
1.00, 0.003045, 0.000000
1.00, 0.003631, 0.000000
1.00, 0.003458, -0.000679
1.00, 0.003586, -0.000000
1.00, 0.003415, -0.000670
1.00, 0.003099, -0.000666
1.00, 0.003520, -0.000000
1.00, 0.003499, 0.000000
1.00, 0.003333, -0.000654
1.00, 0.003169, 0.000000
1.00, 0.003293, -0.000646
1.00, 0.003273, 0.000643
1.00, 0.003396, 0.000000
1.00, 0.002813, 0.000000
1.00, 0.003216, -0.000631
1.00, 0.003198, 0.000628
1.00, 0.003179, -0.000624
1.00, 0.003024, 0.000000
1.00, 0.003143, -0.000617
1.00, 0.003261, 0.000000
1.00, 0.003108, 0.000610
1.00, 0.003091, 0.000607
1.00, 0.002940, -0.000000
1.00, 0.003056, -0.000600
1.00, 0.003304, 0.000597
1.00, 0.003023, -0.000593
1.00, 0.002876, 0.000000
1.00, 0.002860, 0.000000
1.00, 0.003104, 0.000000
1.00, 0.003087, 0.000000
1.00, 0.002687, -0.000578
1.00, 0.002927, -0.000575
1.00, 0.003038, 0.000000
1.00, 0.003022, -0.001137
1.00, 0.002756, 0.000000
1.00, 0.002866, -0.000563
1.00, 0.002976, 0.000000
1.00, 0.002714, -0.000000
1.00, 0.002945, 0.000000
1.00, 0.002686, -0.000000
1.00, 0.002794, -0.000548
1.00, 0.002901, 0.000000
1.00, 0.002886, 0.000000
1.00, 0.002633, 0.000000
1.00, 0.002858, -0.000000
1.00, 0.002725, -0.000535
1.00, 0.002830, 0.000000
1.00, 0.002464, 0.000530
1.00, 0.002685, -0.000527
1.00, 0.002673, 0.000525
1.00, 0.002660, -0.000522
1.00, 0.002761, -0.000000
1.00, 0.002291, 0.000000
1.00, 0.002736, 0.000000
1.00, 0.002609, -0.000512
1.00, 0.002597, 0.000510
1.00, 0.002360, -0.000507
1.00, 0.002685, 0.000000
1.00, 0.002784, -0.000503
1.00, 0.002549, -0.000500
1.00, 0.002427, 0.000000
1.00, 0.002636, -0.000000
1.00, 0.002624, 0.000000
1.00, 0.002612, 0.000000
1.00, 0.002275, 0.000489
1.00, 0.002481, -0.000487
1.00, 0.002577, -0.000000
1.00, 0.002566, 0.000000
1.00, 0.002448, -0.000480
1.00, 0.002225, -0.000478
1.00, 0.002426, -0.000476
1.00, 0.002626, -0.000474
1.00, 0.002405, -0.000472
1.00, 0.002291, -0.000940
1.00, 0.002488, 0.000000
1.00, 0.002478, 0.000000
1.00, 0.002364, -0.000464
1.00, 0.002252, -0.000000
1.00, 0.002446, -0.000000
1.00, 0.002436, 0.000000
1.00, 0.002527, -0.000456
1.00, 0.002113, 0.000454
1.00, 0.002305, -0.000452
1.00, 0.002395, 0.000000
1.00, 0.002286, -0.000449
1.00, 0.002475, -0.000447
1.00, 0.001972, -0.000000
1.00, 0.002356, 0.000000
1.00, 0.002249, -0.000441
1.00, 0.002337, 0.000000
1.00, 0.002037, -0.000438
1.00, 0.002318, -0.000000
1.00, 0.002213, -0.000434